descricaoEmpresaTI,descritivoSoftware,nomeEnte,codigoUnidade,nomeUnidade,descricaoTipoUnidade,Assunto,ultimoEnvio,ultimoanomes
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213599,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:15.963,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213347,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:37.160,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212614,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:47.160,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214913,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:30.990,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207430,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:38:36.810,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214965,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:53.023,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215168,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:31:10.290,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207414,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:38:32.107,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215199,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:31:18.267,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215229,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:31:28.663,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207191,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:37:39.567,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207273,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:37:59.553,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218371,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:48.020,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213674,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:41.077,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214982,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:01.030,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218235,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:20.650,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218569,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:57.680,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214962,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:51.280,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215086,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:44.163,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207393,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:38:27.407,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215062,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:33.507,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214897,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:24.860,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213288,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:13.130,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210928,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:37.677,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212483,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:48.147,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218503,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:16.593,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218230,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:19.310,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210789,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:11.470,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214923,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:34.653,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212488,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:50.750,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212430,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:28.850,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213446,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:50.980,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213490,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:59.477,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218433,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:01.387,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207566,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:06.220,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212594,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:39.200,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213337,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:32.253,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212556,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:23.730,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210430,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:55:21.753,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210709,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:54.037,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210696,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:50.490,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210862,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:25.923,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210609,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:15.037,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215028,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:16.407,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215119,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:54.700,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213463,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:53.837,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214914,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:31.720,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207222,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:37:47.213,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213650,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:31.590,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210417,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:55:18.443,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212421,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:25.460,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218557,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:52.113,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207768,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:33.480,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210593,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:07.573,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214948,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:46.517,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218285,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:33.350,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213696,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:49.307,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210799,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:13.517,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213505,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:01.280,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215068,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:35.603,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210482,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:55:34.990,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212561,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:26.210,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213251,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:22:59.853,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212497,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:56.380,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218554,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:50.633,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213586,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:13.753,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210624,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:21.657,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207931,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:40:05.867,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207763,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:32.073,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215038,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:22.177,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213582,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:13.060,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215066,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:34.853,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210444,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:55:25.440,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210910,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:34.940,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215075,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:39.380,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210884,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:30.063,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207770,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:34.180,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213299,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:18.760,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212414,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:22.827,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214926,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:36.020,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218355,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:44.690,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212499,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:57.817,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207582,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:09.040,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207873,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:39:54.000,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214994,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:04.357,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218257,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:28.587,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213279,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:09.933,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212535,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:15.250,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215030,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:17.120,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218571,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:58.400,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207529,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:38:59.890,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218559,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:52.867,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213653,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:24:33.510,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212590,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:37.367,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212422,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:26.113,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210611,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:56:15.757,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212379,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:08.100,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207194,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:37:40.383,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212355,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:12:58.367,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212613,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:46.403,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212405,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:19.123,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212502,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:59.753,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213258,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:02.850,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88213483,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:23:58.253,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214955,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:48.690,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214883,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:18.863,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210779,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:08.590,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88207401,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:38:29.707,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212438,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:13:32.340,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218241,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:23.993,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215023,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:14.077,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88210753,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 10:57:03.423,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218561,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:54.113,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88214947,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:29:45.837,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88215088,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:30:44.937,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218531,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:34.773,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218547,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:52:46.857,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88218240,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:51:23.327,0
BETHA SISTEMAS LTDA,PRESTAÇÃO DE CONTAS,teste,-88212510,Descarte remessa: Prefeitura Municipal de Ibicaré ano/mês: 202506,Desenvolvimento UG,Plano de Cargos,2025-06-03 11:14:03.940,0
